userId,wine
5ccd8030-047b-432c-a630-d784ab415756,Vendemmia
bc79b0e3-064d-4240-86de-e86499f577e8,2／17 @home #7
7f6dede6-b8b5-4bb6-a1ca-ae58c79c0ea7,Rheinhessen Kabinett Riesling
bc79b0e3-064d-4240-86de-e86499f577e8,2/5 大亂鬥 2
c2dfb861-cdad-4fb2-9460-fc794c7f6cad,Merlot (U)
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Kerner
bc79b0e3-064d-4240-86de-e86499f577e8,3／17 Temata Awatea
91cf68cc-9436-43e1-871d-33beef4d2337,Chardonnay
bc79b0e3-064d-4240-86de-e86499f577e8,2/5 大亂鬥 2
20e0b694-84a5-4f11-9191-598f924c2947,Morellino di Scansano 2021
9a3cc655-c88e-4c1b-95e2-add7579ff4c2,Malvasia
5ccd8030-047b-432c-a630-d784ab415756,Handwerk Rosé
bc79b0e3-064d-4240-86de-e86499f577e8,2/5 大亂鬥 2
457b85f5-7b46-4f52-85b9-59acb549b9a2,Refosco
2a62eecd-b0cd-4395-9f8c-7c912a208be2,Bordeaux
5ccd8030-047b-432c-a630-d784ab415756,Weißer Burgunder
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Il Mattaglio Blanc de Blancs
ecc462e1-5041-43ca-94c3-c2bfc9b3215e,Ribolla gialla
ecc462e1-5041-43ca-94c3-c2bfc9b3215e,Nus Malvoisie
e5b0e77a-ed45-4436-a771-6e01c5782973,Campofiorin Rosso Veronese
2ae69fac-d491-412f-8164-ccaf59a230c2,Perbacco Nebbiolo
9a3cc655-c88e-4c1b-95e2-add7579ff4c2,Malvasia legno
ecc462e1-5041-43ca-94c3-c2bfc9b3215e,le vigne di zamo refosco
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Montepulciano 60
bc79b0e3-064d-4240-86de-e86499f577e8,2／17 @home #4
36fec3ea-e183-491d-b65a-6c7ac90fafa5,Brera
a38e30da-501b-4674-b598-cf9510a2df4c,Moscata D'Asti Casaniere
9a3cc655-c88e-4c1b-95e2-add7579ff4c2,Terrano
36fec3ea-e183-491d-b65a-6c7ac90fafa5,Müller Thurgau
c88644be-2c9b-42f0-9c4b-7f8e81795f43,Terrano
e9a40b1d-e044-4cad-90ff-a1e62a37f999,Ksara Blanc De Blancs
457b85f5-7b46-4f52-85b9-59acb549b9a2,ATMA
bc79b0e3-064d-4240-86de-e86499f577e8,2/5 大亂鬥 2
bc79b0e3-064d-4240-86de-e86499f577e8,3／4 大亂鬥 11
877019f9-3c77-491d-912e-58b2404aed47,Chianti
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Nebbiolo
eadb1fb9-7260-4618-aa5a-8f2ebdca2077,Bread & Butter Pinor Noir 2020
7f6dede6-b8b5-4bb6-a1ca-ae58c79c0ea7,Rheinhessen Kabinett Riesling
76b71bb0-6cc9-4168-8a45-bbafc1e9a256,Brunello di Montalcino Riserva Vigna Paganelli
4ed273f7-1816-4f36-88c7-789125f011c7,Moscato d'Asti
91cf68cc-9436-43e1-871d-33beef4d2337,Hermitage
ecc462e1-5041-43ca-94c3-c2bfc9b3215e,Friulano
5ccd8030-047b-432c-a630-d784ab415756,La Moneta Gavi
d7fffb49-a1f3-433c-a556-a3bc015e7e0f,Pinot bianco
36fec3ea-e183-491d-b65a-6c7ac90fafa5,Chardonnay
441ac739-42f8-48d2-9526-fdedf2d4852f,Bollicina
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Amarone
bec96c0b-5b0b-4992-8756-e0d3b704afb5,Timorasso
5ccd8030-047b-432c-a630-d784ab415756,Dveri Pax Blaufränkisch
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Barbaresco Bernadot
e2723dcb-0b44-477f-bf74-678640f5c06d,Terrano
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Simbiotico
bc79b0e3-064d-4240-86de-e86499f577e8,Les Grands Blancs
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Il Mattaglio Blanc de Blancs
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Barolo
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Grauvernatsch
3da6eec4-bd99-4370-be23-676baf750f19,Monterey Pinot Noir
bc79b0e3-064d-4240-86de-e86499f577e8,2/5 大亂鬥 2
13016d41-00bd-411c-83f5-2b95691696b7,Sauvignon
014e4ed1-6f8b-4b25-917d-c167a2acca17,New Wine
7f6dede6-b8b5-4bb6-a1ca-ae58c79c0ea7,Petit Chablis
bc79b0e3-064d-4240-86de-e86499f577e8,Girard Old Vine Zinfandel
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Rimosso
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Montepulciano 60
22c5c1cb-88fd-4870-a911-846516978ed4,Malbec (High Mountain Vines)
e336887b-883b-4d9a-8cd3-060c25856bfb,Chateau coufran
bc79b0e3-064d-4240-86de-e86499f577e8,2/5 大亂鬥 2
ecc462e1-5041-43ca-94c3-c2bfc9b3215e,Ribolla gialla
37239e04-c632-4373-805f-25d85ee1c9f0,La Cerbaiola 
25a04c51-5638-42f0-b2e7-ce49b1c280fc,Johannisberger Erntebringer Riesling Feinherb
5ccd8030-047b-432c-a630-d784ab415756,Weissburgunder
47edd867-4e96-411a-b436-970e5f750b03,Pinot Grigio
5ccd8030-047b-432c-a630-d784ab415756,Weissburgunder Trocken
b61f83a4-48c5-49a5-aee5-72f7d5221b2a,Sauvignon Blanc
5ccd8030-047b-432c-a630-d784ab415756,Bardolino Chiaretto
36fec3ea-e183-491d-b65a-6c7ac90fafa5,Passo alle Tremiti Aglianico
ecc462e1-5041-43ca-94c3-c2bfc9b3215e,Friulano
b61f83a4-48c5-49a5-aee5-72f7d5221b2a,Pinot Grigio Trentino
826c6abe-7147-4b69-aaea-275fe65b033a,Cavalcaonte Barbera Forlí
7ed7fb0c-884d-46bf-a14a-205474a0949d,Bardolino
c88644be-2c9b-42f0-9c4b-7f8e81795f43,Terrano
5ccd8030-047b-432c-a630-d784ab415756,Valpolicella Ripasso
bf82194f-6108-4524-9cef-69c0231ac74b,Nerello mascalese
36fec3ea-e183-491d-b65a-6c7ac90fafa5,Metodo Classico Pas Dosé
5ccd8030-047b-432c-a630-d784ab415756,Acinaia
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Sancerre Rosè 
5ccd8030-047b-432c-a630-d784ab415756,Bardolino Chiaretto
ecc462e1-5041-43ca-94c3-c2bfc9b3215e,Petite arvine nuance
bc79b0e3-064d-4240-86de-e86499f577e8,3／4 大亂鬥 6
ecc462e1-5041-43ca-94c3-c2bfc9b3215e,Friulano
dd7e04c1-987c-4520-9ab5-c90e86b7dfe1,Les Folastries Gewürztraminer
36fec3ea-e183-491d-b65a-6c7ac90fafa5,Cabernet Franc
c2dfb861-cdad-4fb2-9460-fc794c7f6cad,Merlot
ecc462e1-5041-43ca-94c3-c2bfc9b3215e,le vigne di zamò ronco dei roseti
5ccd8030-047b-432c-a630-d784ab415756,La Moneta Gavi
2a62eecd-b0cd-4395-9f8c-7c912a208be2,Mcguigan black label Red
20e0b694-84a5-4f11-9191-598f924c2947,Morellino di Scansano 2021
eadb1fb9-7260-4618-aa5a-8f2ebdca2077,Bread & Butter Pinor Noir 2020
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Montepulciano 60
4eb7031c-da00-48f4-bc7f-0a1f1eda7cab,Torchio
ecc462e1-5041-43ca-94c3-c2bfc9b3215e,Petite arvine
2a62eecd-b0cd-4395-9f8c-7c912a208be2,Reserva Privada Sauvignon Blanc
bc79b0e3-064d-4240-86de-e86499f577e8,3／4 大亂鬥 11
c88644be-2c9b-42f0-9c4b-7f8e81795f43,Terrano
2a62eecd-b0cd-4395-9f8c-7c912a208be2,Chateauneuf du pape les cailloux
91cf68cc-9436-43e1-871d-33beef4d2337,Gran Malbec
a0ef6b50-093e-4ae1-8e3c-58a2a17d2bb8,Chardonnay
ecc462e1-5041-43ca-94c3-c2bfc9b3215e,Troj
ecc462e1-5041-43ca-94c3-c2bfc9b3215e,Nus Malvoisie
83128cf9-f07f-4de1-97cf-cbde8d38bc3c,Riesling
09f6ca6e-905f-4afd-bab2-d928fe046f18,Bollicina
20e0b694-84a5-4f11-9191-598f924c2947,Morellino di Scansano 2021
5ccd8030-047b-432c-a630-d784ab415756,Weissburgunder Trocken
5ccd8030-047b-432c-a630-d784ab415756,Ingelheimer Frühburgunder
91cf68cc-9436-43e1-871d-33beef4d2337,Chardonnay
bc79b0e3-064d-4240-86de-e86499f577e8,3／18 大陸白 6 Lepus Pinot Bianco
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Barolo
ecc462e1-5041-43ca-94c3-c2bfc9b3215e,Nus Malvoisie
ff89d8c1-48a3-49b5-af95-62d0ce9ecf55,Broad Run Pinot Noir
7ab11062-c77b-4254-9f58-a3f852c73eb3,Dos Ladrones
36fec3ea-e183-491d-b65a-6c7ac90fafa5,Sangiovese di Romagna Superiore
a0ef6b50-093e-4ae1-8e3c-58a2a17d2bb8,The Old Man's Blend
91cf68cc-9436-43e1-871d-33beef4d2337,Châteauneuf-du-Pape
4ee63478-4f55-49ba-8e7f-87bd2c01d028,Estates Seven Oaks Cabernet Sauvignon
7f6dede6-b8b5-4bb6-a1ca-ae58c79c0ea7,Lodi California
ecc462e1-5041-43ca-94c3-c2bfc9b3215e,Friulano
ecc462e1-5041-43ca-94c3-c2bfc9b3215e,Ribolla Gialla
c88644be-2c9b-42f0-9c4b-7f8e81795f43,Terrano
91cf68cc-9436-43e1-871d-33beef4d2337,St. Hallett Barossa
ecc462e1-5041-43ca-94c3-c2bfc9b3215e,le vigne di zamò merlot 50 anni
4ed273f7-1816-4f36-88c7-789125f011c7,Moscato d'Asti
441ac739-42f8-48d2-9526-fdedf2d4852f,Vitovska acciaio
838e0d9d-27e9-4f89-9eab-ba2c2f412759,Moscato d'Asti
36fec3ea-e183-491d-b65a-6c7ac90fafa5,Valdobbiadene Prosecco Superiore
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Chance
2587fe2b-2481-4150-ae14-99ed61c218ac,Why not? PREMIUM zin
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Ater
d48fd3bd-06e9-4368-97b9-aae545388325,Chardonnay
5ccd8030-047b-432c-a630-d784ab415756,Prosecco Superiore
2a62eecd-b0cd-4395-9f8c-7c912a208be2,Sauvignon Blanc
bc79b0e3-064d-4240-86de-e86499f577e8,Les Grands Blancs
c88644be-2c9b-42f0-9c4b-7f8e81795f43,Terrano
7f6dede6-b8b5-4bb6-a1ca-ae58c79c0ea7,Groot Constantia
ecc462e1-5041-43ca-94c3-c2bfc9b3215e,Petite arvine
a0ef6b50-093e-4ae1-8e3c-58a2a17d2bb8,Big Easy Red
ecc462e1-5041-43ca-94c3-c2bfc9b3215e,Merlot  le vigne di zamo
c88644be-2c9b-42f0-9c4b-7f8e81795f43,Terrano
2a62eecd-b0cd-4395-9f8c-7c912a208be2,Castlelore pinot grigio lazio
ecc462e1-5041-43ca-94c3-c2bfc9b3215e,souvignon komjanc
06ca7474-a4b1-4b25-8775-aed5b238c8dd,Colimoro
457b85f5-7b46-4f52-85b9-59acb549b9a2,Refosco
bc79b0e3-064d-4240-86de-e86499f577e8,Girard Old Vine Zinfandel
5ccd8030-047b-432c-a630-d784ab415756,Bardolino Chiaretto
5ccd8030-047b-432c-a630-d784ab415756,Rödelseer Schwanleite
7f6dede6-b8b5-4bb6-a1ca-ae58c79c0ea7,Pinot blanc
e5b0e77a-ed45-4436-a771-6e01c5782973,Campofiorin Rosso Veronese
bc79b0e3-064d-4240-86de-e86499f577e8,3／Chevalier de Lascomes
13016d41-00bd-411c-83f5-2b95691696b7,Iridium
13016d41-00bd-411c-83f5-2b95691696b7,Riesling
7f815d0f-a32b-4b97-b2da-87e8a3670ec3,Dornfelder shloss koblenz gmbh
5ccd8030-047b-432c-a630-d784ab415756,Haardter Herrenletten
91cf68cc-9436-43e1-871d-33beef4d2337,Bella Cabernet Sauvignon
20e0b694-84a5-4f11-9191-598f924c2947,Morellino di Scansano 2021
36fec3ea-e183-491d-b65a-6c7ac90fafa5,Friulano
4e0cbfe3-8d73-4af4-b09e-f3193d1170a5,Zahorra Blanca
ecc462e1-5041-43ca-94c3-c2bfc9b3215e,Pinot grigio
2a62eecd-b0cd-4395-9f8c-7c912a208be2,California chardonnay
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Montefalco Rosso
bc8f3005-c2c6-4277-9fd7-340248f4e7ec,Franciacorta
5ccd8030-047b-432c-a630-d784ab415756,La Moneta Gavi
20e0b694-84a5-4f11-9191-598f924c2947,Morellino di Scansano 2021
bc79b0e3-064d-4240-86de-e86499f577e8,3/11 Syrah and blend #4
990f0572-c5e7-47ec-ba20-141ab6058369,Omega Rosso
ecc462e1-5041-43ca-94c3-c2bfc9b3215e,Merlot  le vigne di zamo
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Il Mattaglio Blanc de Noirs
e5b0e77a-ed45-4436-a771-6e01c5782973,Costasera Amarone della Valpolicella Classico Riserva
bc79b0e3-064d-4240-86de-e86499f577e8,2/5 大亂鬥 2
f9b653da-6c1b-4390-87c6-f74e42bf0a03,Vinho Verde Branco
91cf68cc-9436-43e1-871d-33beef4d2337,Pinot Grigio
b0fbc6bd-4b1e-48cd-92f3-f49b7a505941,Paleo
bf82194f-6108-4524-9cef-69c0231ac74b,Nerello mascalese
ff89d8c1-48a3-49b5-af95-62d0ce9ecf55,Broad Run Pinot Noir
ecc462e1-5041-43ca-94c3-c2bfc9b3215e,Prieuré Chambave Moscato Passito
2a62eecd-b0cd-4395-9f8c-7c912a208be2,Castlelore pinot grigio lazio
bc8f3005-c2c6-4277-9fd7-340248f4e7ec,Merlot
25a04c51-5638-42f0-b2e7-ce49b1c280fc,Rosso di Montalcino
41375cb6-321d-410a-bd0b-d0afed9f0417,Est! Est!! Est!!! Di Montefiascone Secco
f4efa18b-06a5-4417-9c92-8a3dedf8a92a,Wine Club Shiraz
185e3df6-c35d-429a-b120-1304eb5b7ff4,Cabernet sauvignon
bc79b0e3-064d-4240-86de-e86499f577e8,3/11 Syrah and blend #9
76b71bb0-6cc9-4168-8a45-bbafc1e9a256,Pinot Grigio
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Pinot grigio
76b71bb0-6cc9-4168-8a45-bbafc1e9a256,Brunello di Montalcino Riserva Vigna Paganelli
bf82194f-6108-4524-9cef-69c0231ac74b,Nerello mascalese
7c63488a-31b5-4389-9526-d4c6030652aa,Rubesco Rosso di Torgiano
ecc462e1-5041-43ca-94c3-c2bfc9b3215e,Syrah non expedit
b2dd097f-fad9-4daa-9218-d21128ec9ab9,Bricco delle Ciliegie Arneis Roero
5ccd8030-047b-432c-a630-d784ab415756,Pinot Noir
13016d41-00bd-411c-83f5-2b95691696b7,Terrano
4ed273f7-1816-4f36-88c7-789125f011c7,Moscato d'Asti
c88644be-2c9b-42f0-9c4b-7f8e81795f43,Terrano
13016d41-00bd-411c-83f5-2b95691696b7,Chianti
441ac739-42f8-48d2-9526-fdedf2d4852f,Bollicina
7f6dede6-b8b5-4bb6-a1ca-ae58c79c0ea7,Cirus Madiran
918cd9b7-8057-4106-8f7f-9e9e3a423fb1,Tuffeau Vouvray
ecc462e1-5041-43ca-94c3-c2bfc9b3215e,Cabernet Franc
4ed273f7-1816-4f36-88c7-789125f011c7,Moscato d'Asti
a38e30da-501b-4674-b598-cf9510a2df4c,Moscata D'Asti Casaniere
e5b0e77a-ed45-4436-a771-6e01c5782973,Campofiorin Rosso Veronese
bc79b0e3-064d-4240-86de-e86499f577e8,Les Grands Blancs
91cf68cc-9436-43e1-871d-33beef4d2337,Vistamar Cabernet Sauvignon Reserva
7f6dede6-b8b5-4bb6-a1ca-ae58c79c0ea7,Valle de Maipo Carmenere
ff89d8c1-48a3-49b5-af95-62d0ce9ecf55,Broad Run Pinot Noir
5ccd8030-047b-432c-a630-d784ab415756,Theo Minges Chardonnay
4e0cbfe3-8d73-4af4-b09e-f3193d1170a5,Zahorra Blanca
e5b0e77a-ed45-4436-a771-6e01c5782973,Campofiorin Rosso Veronese
cec7ccd7-a556-4a79-a333-50619c4e4a9e,Quinta do morgado Branco
a94874d2-6af9-4651-a1d3-036ed714f2cb,Pelaverga
dcd16582-14d2-4e00-a024-9b5886d29b29,tonel 14
4e0cbfe3-8d73-4af4-b09e-f3193d1170a5,Zahorra Blanca
ecc462e1-5041-43ca-94c3-c2bfc9b3215e,Rebula
77b7936b-9797-4d14-81bd-a365d777f83d,Nebbiolo d'Alba
5ccd8030-047b-432c-a630-d784ab415756,Bacchus
7cb9aba3-78f1-4ad5-97ca-8bcc29fb021a,Falerio
defee34b-7775-4889-b703-92b730d85e70,meeker
5ccd8030-047b-432c-a630-d784ab415756,Silvaner
20e0b694-84a5-4f11-9191-598f924c2947,Morellino di Scansano 2021
91cf68cc-9436-43e1-871d-33beef4d2337,Sacred Hill Whitecliff Marlborough
7f6dede6-b8b5-4bb6-a1ca-ae58c79c0ea7,La Banate vieille vignes
36fec3ea-e183-491d-b65a-6c7ac90fafa5,Cabernet Sauvignon
bec96c0b-5b0b-4992-8756-e0d3b704afb5,Vermentino Riviera ligure di Ponente
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Nero d'Avola Lorlando
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Rotari brut
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Ater
877019f9-3c77-491d-912e-58b2404aed47,Chianti
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Cabernet Sauvignon 
ecc462e1-5041-43ca-94c3-c2bfc9b3215e,Cabernet Franc
4eb7031c-da00-48f4-bc7f-0a1f1eda7cab,Torchio
bc79b0e3-064d-4240-86de-e86499f577e8,3／4 大亂鬥 6
bc79b0e3-064d-4240-86de-e86499f577e8,Willm Riesling
bc79b0e3-064d-4240-86de-e86499f577e8,La Rocca Soave Classico
bc79b0e3-064d-4240-86de-e86499f577e8,3／4 大亂鬥 10
2ae69fac-d491-412f-8164-ccaf59a230c2,Ribolla Gialla
ecc462e1-5041-43ca-94c3-c2bfc9b3215e,Sinefinis
185e3df6-c35d-429a-b120-1304eb5b7ff4,Cabernet sauvignon
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Barolo
bc79b0e3-064d-4240-86de-e86499f577e8,2/5 大亂鬥 2
7e32fee4-f7c4-4600-8a34-db7801ac79d5,Pas Dosé
ecc462e1-5041-43ca-94c3-c2bfc9b3215e,Friulano
2c4a4dc1-f355-49c4-b243-cf4fb5683e8e,Archineri Etna Rosso
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Mastrojanni Brunello di Montalcino
36fec3ea-e183-491d-b65a-6c7ac90fafa5,Vieilles Vignes Rouge
71d38b96-326c-4d01-afc4-b12c947a5c6b,Rosso Carso Črnina
5ccd8030-047b-432c-a630-d784ab415756,Bardolino Chiaretto
36fec3ea-e183-491d-b65a-6c7ac90fafa5,Merlot
5ccd8030-047b-432c-a630-d784ab415756,Rosé Sundreamer
bc79b0e3-064d-4240-86de-e86499f577e8,3／4 大亂鬥 11
7f6dede6-b8b5-4bb6-a1ca-ae58c79c0ea7,Mendoza Chardonnay
2a62eecd-b0cd-4395-9f8c-7c912a208be2,Black Label Champagne Brut
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Rosso di Montalcino
4ed273f7-1816-4f36-88c7-789125f011c7,Billi Billi Shiraz
df904a46-c461-4233-9d44-6ac11a8bbddc,Angiolo Puccini Organic Rosso Toscana
5ccd8030-047b-432c-a630-d784ab415756,Conde de Valdemar Crianza
bc79b0e3-064d-4240-86de-e86499f577e8,2/5 大亂鬥 2
9a3cc655-c88e-4c1b-95e2-add7579ff4c2,Terrano
bc79b0e3-064d-4240-86de-e86499f577e8,Dolcetto d'Alba Classici
014e4ed1-6f8b-4b25-917d-c167a2acca17,New Wine
bc79b0e3-064d-4240-86de-e86499f577e8,3／4 大亂鬥 9
1b4a91f7-a311-4db0-a5b1-867736c951fe,I muri primitivo
bc79b0e3-064d-4240-86de-e86499f577e8,Dominique Gruhier
a94874d2-6af9-4651-a1d3-036ed714f2cb,pelaverga
9a3cc655-c88e-4c1b-95e2-add7579ff4c2,Perlé
4e0cbfe3-8d73-4af4-b09e-f3193d1170a5,Zahorra Blanca
83128cf9-f07f-4de1-97cf-cbde8d38bc3c,Riesling
5ccd8030-047b-432c-a630-d784ab415756,Frescaripa Bardolino Classico
9a3cc655-c88e-4c1b-95e2-add7579ff4c2,Malvasia legno
7f6dede6-b8b5-4bb6-a1ca-ae58c79c0ea7,Macon-Charnay Clos de Tournons
23b6603a-928c-4e54-9c34-bdf3dcb45435,Gewurztraminer
7c790e8b-b289-4190-a624-83db79de07af,Sierra Foothills Zinfandel
bf82194f-6108-4524-9cef-69c0231ac74b,Nerello mascalese
7f6dede6-b8b5-4bb6-a1ca-ae58c79c0ea7,Marlborough
b0fbc6bd-4b1e-48cd-92f3-f49b7a505941,Béchar Fiano di Avellino
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Amarone
5ccd8030-047b-432c-a630-d784ab415756,The Society's Exhibition Shiraz
25a04c51-5638-42f0-b2e7-ce49b1c280fc,Moscato d'Asti
7f6dede6-b8b5-4bb6-a1ca-ae58c79c0ea7,Valle de Maipo Carmenere
91cf68cc-9436-43e1-871d-33beef4d2337,Legitimo Carinena
5ccd8030-047b-432c-a630-d784ab415756,Frühburgunder
5ccd8030-047b-432c-a630-d784ab415756,Goldmuskateller
91cf68cc-9436-43e1-871d-33beef4d2337,Domaine des Cassiers Pouilly-Fumé
36b67621-8e5f-42db-ba2c-43a3eb2855cc,New Wine
4e0cbfe3-8d73-4af4-b09e-f3193d1170a5,Zahorra Blanca
ecc462e1-5041-43ca-94c3-c2bfc9b3215e,Chambave Muscat
83128cf9-f07f-4de1-97cf-cbde8d38bc3c,Odessa Black
91cf68cc-9436-43e1-871d-33beef4d2337,Nuits-Saint-Georges 1er Cru Aux Bousselots
ecc462e1-5041-43ca-94c3-c2bfc9b3215e,le vigne di zamo refosco
df904a46-c461-4233-9d44-6ac11a8bbddc,Lagrein Trentino
a74f0e85-dae3-49ca-b6de-f68e9576ad93,Gattinara
e786582d-0deb-4e55-969e-065508ca1138,Pinot Noir
ecc462e1-5041-43ca-94c3-c2bfc9b3215e,Sinefinis
7f6dede6-b8b5-4bb6-a1ca-ae58c79c0ea7,Valle de Casablanca Sauvignon
13016d41-00bd-411c-83f5-2b95691696b7,Vitovska acciaio
bf82194f-6108-4524-9cef-69c0231ac74b,Nerello mascalese
ecc462e1-5041-43ca-94c3-c2bfc9b3215e,Friulano
ecc462e1-5041-43ca-94c3-c2bfc9b3215e,Petite arvine nuance
25a04c51-5638-42f0-b2e7-ce49b1c280fc,Franciacorta Milledì Brut
ecc462e1-5041-43ca-94c3-c2bfc9b3215e,Malvasia Komjanc
ecc462e1-5041-43ca-94c3-c2bfc9b3215e,Friulano
bc79b0e3-064d-4240-86de-e86499f577e8,Les Grands Blancs
36fec3ea-e183-491d-b65a-6c7ac90fafa5,Ele
5ccd8030-047b-432c-a630-d784ab415756,Chardonnay - Kalkmergel
90044d43-6ed0-4fd6-b8bc-7f72ea6ab800,Popcorn Chardonnay
bc79b0e3-064d-4240-86de-e86499f577e8,2／17 @home #10
2a62eecd-b0cd-4395-9f8c-7c912a208be2,Bordeaux
2a62eecd-b0cd-4395-9f8c-7c912a208be2,Reserva Rioja
406ed450-5225-41ac-a02f-3ac1d1a1179b,Pinot Nero
5ccd8030-047b-432c-a630-d784ab415756,Goldmuskateller
5ccd8030-047b-432c-a630-d784ab415756,Cinquenoci
36fec3ea-e183-491d-b65a-6c7ac90fafa5,Collepiano
4e4e45dd-0473-45c3-be2f-45b33d075f88,Roger et Didier Raimbault Vieilles Vignes Sancerre
09f6ca6e-905f-4afd-bab2-d928fe046f18,Vigna petrussa Rinera
877019f9-3c77-491d-912e-58b2404aed47,Chianti
bc79b0e3-064d-4240-86de-e86499f577e8,2/5 大亂鬥 2
5ccd8030-047b-432c-a630-d784ab415756,Dettelbach Silvaner
7f6dede6-b8b5-4bb6-a1ca-ae58c79c0ea7,Rheinhessen Kabinett Riesling
2a62eecd-b0cd-4395-9f8c-7c912a208be2,Dark (Red Blend)
2a62eecd-b0cd-4395-9f8c-7c912a208be2,Bonpas Reserue de Bonpas
014e4ed1-6f8b-4b25-917d-c167a2acca17,New Wine
76b71bb0-6cc9-4168-8a45-bbafc1e9a256,Brachetto Piemonte
eadb1fb9-7260-4618-aa5a-8f2ebdca2077,Bread & Butter Pinor Noir 2020
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Il mattaglio brut
7f6dede6-b8b5-4bb6-a1ca-ae58c79c0ea7,Beyerskloof Western Cape
877019f9-3c77-491d-912e-58b2404aed47,Chianti
7f6dede6-b8b5-4bb6-a1ca-ae58c79c0ea7,Rheinhessen Kabinett Riesling
4e9cb62e-a165-484b-ad78-cb215523cdd5,Le sol
7f6dede6-b8b5-4bb6-a1ca-ae58c79c0ea7,Cirus Madiran
a3b393ad-38d5-4c5a-b814-5fec18a1fa9d,Saint-joseph
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Vitovska
6ff6fb75-4fe9-453f-9c7d-c6ff63ada901,Morandina Valpolicella Ripasso Superiore
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Barbera d’Alba
5ccd8030-047b-432c-a630-d784ab415756,Scheurebe Gleisweiler
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Lambrusco Rosè 
5ccd8030-047b-432c-a630-d784ab415756,Haardter Herzog
2a62eecd-b0cd-4395-9f8c-7c912a208be2,Castlelore pinot grigio lazio
5ccd8030-047b-432c-a630-d784ab415756,Handwerk Rosé
ecc462e1-5041-43ca-94c3-c2bfc9b3215e,Friulano
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Langhe Nebbiolo
ce7409cd-2e73-490d-adee-95ed9e8d7b75,Aziano Chianti Classico
014e4ed1-6f8b-4b25-917d-c167a2acca17,New Wine
defee34b-7775-4889-b703-92b730d85e70,Ribolla
7f6dede6-b8b5-4bb6-a1ca-ae58c79c0ea7,Valle de Casablanca Sauvignon
4ed273f7-1816-4f36-88c7-789125f011c7,Moscato d'Asti
014e4ed1-6f8b-4b25-917d-c167a2acca17,New Wine
5ccd8030-047b-432c-a630-d784ab415756,Il Castelliere Passito Bianco
bc8f3005-c2c6-4277-9fd7-340248f4e7ec,Franciacorta
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Jurançon Sec
ecc462e1-5041-43ca-94c3-c2bfc9b3215e,Sinefinis
bf82194f-6108-4524-9cef-69c0231ac74b,Nerello mascalese
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Pistus
457b85f5-7b46-4f52-85b9-59acb549b9a2,Refosco
018ad2f2-d320-46c2-8eff-56af0c2ac2b8,Muller Thurgau Trentino
70c67292-57ce-4012-a939-5e6ddcb499f8,Sauvignon Blanc
c88644be-2c9b-42f0-9c4b-7f8e81795f43,Terrano
0c0fb748-ee39-4687-b1a4-65044a48a02f,Vipra Rossa Umbria
76b71bb0-6cc9-4168-8a45-bbafc1e9a256,Friulano
22c5c1cb-88fd-4870-a911-846516978ed4,Malbec (High Mountain Vines)
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Brunello di Montlcino Mozard
5ccd8030-047b-432c-a630-d784ab415756,Spätburgunder
13016d41-00bd-411c-83f5-2b95691696b7,Cabernet Franc
5ccd8030-047b-432c-a630-d784ab415756,Spätburgunder Rosé
185e3df6-c35d-429a-b120-1304eb5b7ff4,Cabernet sauvignon
4ed273f7-1816-4f36-88c7-789125f011c7,Moscato d'Asti
