userId,wine
a0ef6b50-093e-4ae1-8e3c-58a2a17d2bb8,Rouge
5ccd8030-047b-432c-a630-d784ab415756,Bel Colle
36fec3ea-e183-491d-b65a-6c7ac90fafa5,Merlot
ecc462e1-5041-43ca-94c3-c2bfc9b3215e,Prieuré Chambave Moscato Passito
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Langhe Nebbiolo
dcd16582-14d2-4e00-a024-9b5886d29b29,Las perdices
5ccd8030-047b-432c-a630-d784ab415756,Silvaner
5ccd8030-047b-432c-a630-d784ab415756,Ribolla Gialla
36fec3ea-e183-491d-b65a-6c7ac90fafa5,Crémant d'Alsace Brut Rosè
9a3cc655-c88e-4c1b-95e2-add7579ff4c2,Malvasia
36fec3ea-e183-491d-b65a-6c7ac90fafa5,Pinot Grigio
37239e04-c632-4373-805f-25d85ee1c9f0,La Cerbaiola 
13016d41-00bd-411c-83f5-2b95691696b7,Ribolla gialla
a74f0e85-dae3-49ca-b6de-f68e9576ad93,Gattinara
defee34b-7775-4889-b703-92b730d85e70,meeker
91cf68cc-9436-43e1-871d-33beef4d2337,Bella Cabernet Sauvignon
ecc462e1-5041-43ca-94c3-c2bfc9b3215e,Chambave Muscat
36fec3ea-e183-491d-b65a-6c7ac90fafa5,Phigaia (After The Red)
7f6dede6-b8b5-4bb6-a1ca-ae58c79c0ea7,Valle Central Merlot
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Le Volte
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Chianti classico 
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Poggio badiola
ecc462e1-5041-43ca-94c3-c2bfc9b3215e,Pinot grigio
7c63488a-31b5-4389-9526-d4c6030652aa,Rubesco Rosso di Torgiano
2a62eecd-b0cd-4395-9f8c-7c912a208be2,Pinot noir provincial Di pavia rose
7b8580a6-ec74-44fa-96fe-028257bd61d2,Grillo Sicilia
5ccd8030-047b-432c-a630-d784ab415756,Sauvignon Blanc
22c5c1cb-88fd-4870-a911-846516978ed4,Malbec (High Mountain Vines)
bc79b0e3-064d-4240-86de-e86499f577e8,3／4 大亂鬥 11
5ccd8030-047b-432c-a630-d784ab415756,Il Castelliere Passito Bianco
e2723dcb-0b44-477f-bf74-678640f5c06d,Terrano
5ccd8030-047b-432c-a630-d784ab415756,Barbera del Monferrato
5ccd8030-047b-432c-a630-d784ab415756,Cuvée Rot
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Tramonto d’oca
776b5af7-bb8a-484a-bddb-dadf5dab4621,Re Rosso
bc79b0e3-064d-4240-86de-e86499f577e8,Dominique Gruhier
9c85a219-a94e-4b78-b300-ea65e52e9c6e,Chardonnay
5ccd8030-047b-432c-a630-d784ab415756,Mysterious extra brut
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Mastrojanni Brunello di Montalcino
ecc462e1-5041-43ca-94c3-c2bfc9b3215e,Daphne
36fec3ea-e183-491d-b65a-6c7ac90fafa5,Montebruna Barbera d'Asti
77b7936b-9797-4d14-81bd-a365d777f83d,Montepulciano d'Abruzzo
4eb7031c-da00-48f4-bc7f-0a1f1eda7cab,Torchio
bc79b0e3-064d-4240-86de-e86499f577e8,"Le Fay d'Homme .Muscadet, France"
36fec3ea-e183-491d-b65a-6c7ac90fafa5,Sharis
018ad2f2-d320-46c2-8eff-56af0c2ac2b8,Muller Thurgau Trentino
5ccd8030-047b-432c-a630-d784ab415756,Vino Nobile di Montepulciano
5ccd8030-047b-432c-a630-d784ab415756,Bacchus
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Il Mattaglio Blanc de Blancs
5ccd8030-047b-432c-a630-d784ab415756,Pinot Meunier Blanc de Noir Brut Nature
990f0572-c5e7-47ec-ba20-141ab6058369,Omega Rosso
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Montepulciano 60
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Il Mattaglio Blanc de Noirs
7f6dede6-b8b5-4bb6-a1ca-ae58c79c0ea7,Senorino de Baldios
5ccd8030-047b-432c-a630-d784ab415756,Riesling Kabinett
25a04c51-5638-42f0-b2e7-ce49b1c280fc,Moscato d'Asti
776b5af7-bb8a-484a-bddb-dadf5dab4621,Muscat de Beaumes-de-Venise
5ccd8030-047b-432c-a630-d784ab415756,Bardolino Chiaretto
2a62eecd-b0cd-4395-9f8c-7c912a208be2,Bordeaux
bc79b0e3-064d-4240-86de-e86499f577e8,3／4 大亂鬥 1
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Jurançon Sec
76b71bb0-6cc9-4168-8a45-bbafc1e9a256,Friulano
185e3df6-c35d-429a-b120-1304eb5b7ff4,Cabernet sauvignon
91cf68cc-9436-43e1-871d-33beef4d2337,Hermitage
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Lambrusco Rosè 
dcd16582-14d2-4e00-a024-9b5886d29b29,Contracara Reserva 2020
ecc462e1-5041-43ca-94c3-c2bfc9b3215e,Sinefinis
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Corvina 
2a62eecd-b0cd-4395-9f8c-7c912a208be2,Mcguigan black label sauvignon blanc
83128cf9-f07f-4de1-97cf-cbde8d38bc3c,Odessa Black
dcd16582-14d2-4e00-a024-9b5886d29b29,Torrontés dulce 2021
3da6eec4-bd99-4370-be23-676baf750f19,Rascal
c60f0ff1-ed30-4df6-a612-b9ae7ca0814b,Amarone
2a62eecd-b0cd-4395-9f8c-7c912a208be2,Casillero del diablo pinot gringo
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Cerasuolo di Vittoria
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Friulano
7e32fee4-f7c4-4600-8a34-db7801ac79d5,Trento Doc
5ccd8030-047b-432c-a630-d784ab415756,Spätburgunder
4ee63478-4f55-49ba-8e7f-87bd2c01d028,Estates Seven Oaks Cabernet Sauvignon
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Sizzano
7f6dede6-b8b5-4bb6-a1ca-ae58c79c0ea7,Meursault 'Les Grands Charrons'
4eb7031c-da00-48f4-bc7f-0a1f1eda7cab,Vitovska acciaio
d838a526-4b0a-4fad-b54f-90b6ca321fca,Shiraz
d7fffb49-a1f3-433c-a556-a3bc015e7e0f,Ramandolo
0a23a07a-8556-4ef6-85ee-d996f8ed619e,Talò Primitivo - Merlot
5ccd8030-047b-432c-a630-d784ab415756,MLV Masseria Li Veli
ecc462e1-5041-43ca-94c3-c2bfc9b3215e,Pinot nero
ecc462e1-5041-43ca-94c3-c2bfc9b3215e,Pignolo
36fec3ea-e183-491d-b65a-6c7ac90fafa5,Ribolla Gialla
be0e69e3-30d5-4e21-b62f-05402fbfcd5a,Closeburn Chardonnay
f8c400a6-ded1-40b8-95d2-a263d05c30ce,La Cuvee 
c88644be-2c9b-42f0-9c4b-7f8e81795f43,Terrano
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Rimosso
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Chablis Saint Martin
4ed273f7-1816-4f36-88c7-789125f011c7,Billi Billi Shiraz
2a62eecd-b0cd-4395-9f8c-7c912a208be2,Klein St cabernet sauvignon
defee34b-7775-4889-b703-92b730d85e70,I Saltari Valpolicella Superiore
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Brunello di Montalcino 
f9b653da-6c1b-4390-87c6-f74e42bf0a03,Vinho Verde Branco
a0ef6b50-093e-4ae1-8e3c-58a2a17d2bb8,Big Easy Red
eadb1fb9-7260-4618-aa5a-8f2ebdca2077,Bread & Butter Pinor Noir 2020
9a3cc655-c88e-4c1b-95e2-add7579ff4c2,Perlé
b0fbc6bd-4b1e-48cd-92f3-f49b7a505941,Taurasi Vigna Cinque Querce
5bce85c2-b3c7-401f-b77b-992df3544479,Bolgheri stupore
5ccd8030-047b-432c-a630-d784ab415756,Conde de Valdemar Crianza
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Sori Tildin
91cf68cc-9436-43e1-871d-33beef4d2337,Bubbly Pinot Grigio (Champagne)
2a62eecd-b0cd-4395-9f8c-7c912a208be2,Diablo dark red
91cf68cc-9436-43e1-871d-33beef4d2337,Vistamar Cabernet Sauvignon Reserva
2a62eecd-b0cd-4395-9f8c-7c912a208be2,Tingleup Vineyard Riesling
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Taurasi
bc79b0e3-064d-4240-86de-e86499f577e8,3／4 大亂鬥 6
7959b4b6-b107-4366-8730-356492f9b346,Jiasik Bianco
9a3cc655-c88e-4c1b-95e2-add7579ff4c2,Malvasia
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Bolgheri+
36fec3ea-e183-491d-b65a-6c7ac90fafa5,Valdobbiadene Prosecco Superiore Brut
2a62eecd-b0cd-4395-9f8c-7c912a208be2,Mcguigan black label Red
5ccd8030-047b-432c-a630-d784ab415756,Goldmuskateller
838e0d9d-27e9-4f89-9eab-ba2c2f412759,Primitivo Manduria
5ccd8030-047b-432c-a630-d784ab415756,Chardonnay
5ccd8030-047b-432c-a630-d784ab415756,Frescaripa Bardolino Classico
7f6dede6-b8b5-4bb6-a1ca-ae58c79c0ea7,La Banate vieille vignes
5ccd8030-047b-432c-a630-d784ab415756,Blanc de Noir
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Amarone
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Scopello
ff89d8c1-48a3-49b5-af95-62d0ce9ecf55,Grey (Glacier) Cabernet Sauvignon
91cf68cc-9436-43e1-871d-33beef4d2337,Sacred Hill Whitecliff Marlborough
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Sancerre Rosè 
36fec3ea-e183-491d-b65a-6c7ac90fafa5,Sangiovese di Romagna Superiore
23b6603a-928c-4e54-9c34-bdf3dcb45435,Bardolino
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Il mattaglio brut
659431a3-6d92-4025-9e53-0ad2134124fb,La Boiseliere Medium Dry Red
5ccd8030-047b-432c-a630-d784ab415756,Weisser Burgunder
3b1f7bc8-6a23-47e5-97df-043bd1b97f12,White cava
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Pinot grigio
5ccd8030-047b-432c-a630-d784ab415756,Tinto Roble
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Cuvée n 4
6ff6fb75-4fe9-453f-9c7d-c6ff63ada901,Morandina Valpolicella Ripasso Superiore
018ad2f2-d320-46c2-8eff-56af0c2ac2b8,Cinque Terre Sciacchetrà Riserva
a0ef6b50-093e-4ae1-8e3c-58a2a17d2bb8,Spier Cabernet Sauvignon
2a62eecd-b0cd-4395-9f8c-7c912a208be2,Pinot grigio 2019 puglia
2a62eecd-b0cd-4395-9f8c-7c912a208be2,Bordeaux
df904a46-c461-4233-9d44-6ac11a8bbddc,Astrale
