userId,wine,rate
5ccd8030-047b-432c-a630-d784ab415756,Auxerrois Brut,4
bc79b0e3-064d-4240-86de-e86499f577e8,"Chateau Grand Village, Bordeaux",3
5ccd8030-047b-432c-a630-d784ab415756,Prosecco Superiore,4
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Gavi Masera,3
f96944e4-6672-4ff4-beed-96d17801d495,Morellino di Scansano DOCG terre di talamo,4
d838a526-4b0a-4fad-b54f-90b6ca321fca,Pinot Noir,3
367d109c-cc13-43ec-b153-a9547a12bd4c,M Rosé,4
ecc462e1-5041-43ca-94c3-c2bfc9b3215e,le vigne di zamò ronco dei roseti,4
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Barolo Castiglione,4
ba14097a-c2ac-4d16-a8b9-a237bdc73592,Red,4
3dd9219a-c64e-4c5a-a61b-aad6a417a69a,Brachetto Piemonte,3
5ccd8030-047b-432c-a630-d784ab415756,Dveri Pax Blaufränkisch,3
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Friuli Grave Chardonnay,3
bc79b0e3-064d-4240-86de-e86499f577e8,3／4 大亂鬥 10,5
36fec3ea-e183-491d-b65a-6c7ac90fafa5,Servo Suo Extra Dry Edizione,4
4eb7031c-da00-48f4-bc7f-0a1f1eda7cab,Vernaccia,4
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Lambrusco Rosè ,5
70c67292-57ce-4012-a939-5e6ddcb499f8,Nero d'Avola Sicilia,3
99654a70-c3bb-46f4-8697-b9345482e48d,Dark (Red Blend),4
06614f69-5a3a-455d-924b-6102e0958c6b,Vigna Kastelaz Gewürztraminer,4
5ccd8030-047b-432c-a630-d784ab415756,Rosé Sundreamer,4
5ccd8030-047b-432c-a630-d784ab415756,Charlotte Rosé,4
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Barolo Baccà,3
90044d43-6ed0-4fd6-b8bc-7f72ea6ab800,Popcorn Chardonnay,4
36fec3ea-e183-491d-b65a-6c7ac90fafa5,Sirmian Pinot Bianco,4
7f6dede6-b8b5-4bb6-a1ca-ae58c79c0ea7,Cirus Madiran,2
09f6ca6e-905f-4afd-bab2-d928fe046f18,Vitovska legno,4
2f3064a7-12af-43d8-90fd-6c4555830fcc,Nuovo Vino,5
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Barbera d’Alba,4
36fec3ea-e183-491d-b65a-6c7ac90fafa5,Barbera Piemonte,4
25a04c51-5638-42f0-b2e7-ce49b1c280fc,Pigato Riviera Ligure di Ponente,4
c2dfb861-cdad-4fb2-9460-fc794c7f6cad,Merlot,4
2a62eecd-b0cd-4395-9f8c-7c912a208be2,Black Label Champagne Brut,5
c60f0ff1-ed30-4df6-a612-b9ae7ca0814b,Vitovska,3
5ccd8030-047b-432c-a630-d784ab415756,J. Neus Rosé,4
bc79b0e3-064d-4240-86de-e86499f577e8,3／17 Temata 2 Cape Crest,5
ecc462e1-5041-43ca-94c3-c2bfc9b3215e,Rebula,2
5ccd8030-047b-432c-a630-d784ab415756,Maikammer Kirchenstück,3
df904a46-c461-4233-9d44-6ac11a8bbddc,Governo all’uso toscano Bernardeschi,4
7e32fee4-f7c4-4600-8a34-db7801ac79d5,Trento Doc,5
5ccd8030-047b-432c-a630-d784ab415756,Frescaripa Bardolino Classico,3
bc79b0e3-064d-4240-86de-e86499f577e8,3/18 大陸白 1 Le Chene Marchand,3
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Fidelis,3
91cf68cc-9436-43e1-871d-33beef4d2337,Châteauneuf-du-Pape,3
b61f83a4-48c5-49a5-aee5-72f7d5221b2a,White Blend,4
f05195e2-51c8-4067-afbd-d0804c860cdd,Cambras merlot cabernet sauvignon,3
91cf68cc-9436-43e1-871d-33beef4d2337,Domaine des Cassiers Pouilly-Fumé,3
36fec3ea-e183-491d-b65a-6c7ac90fafa5,Gigione,3
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Le Volte,3
bc79b0e3-064d-4240-86de-e86499f577e8,"Eric Louis Sancerre, Sauvignon Blanc",3
defee34b-7775-4889-b703-92b730d85e70,meeker,5
bc8f3005-c2c6-4277-9fd7-340248f4e7ec,Natum Pecorino,4
2ae69fac-d491-412f-8164-ccaf59a230c2,Ronco del Balbo Merlot,5
df904a46-c461-4233-9d44-6ac11a8bbddc,Rèmole Rosso,3
5ccd8030-047b-432c-a630-d784ab415756,Cinquenoci,3
457b85f5-7b46-4f52-85b9-59acb549b9a2,Limniona Rosé,4
5ccd8030-047b-432c-a630-d784ab415756,Punt dal crèt,3
25a04c51-5638-42f0-b2e7-ce49b1c280fc,Rosso di Montalcino,2
bc79b0e3-064d-4240-86de-e86499f577e8,La Rocca Soave Classico,5
bec96c0b-5b0b-4992-8756-e0d3b704afb5,Ormeasco di Pornassio,5
5f448912-9792-4679-9410-c6f786d1cf18,Cordero con piel de Lobo,4
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Pian delle Masche Dolcetto d'Alba,4
5ccd8030-047b-432c-a630-d784ab415756,Bacchus,2
13016d41-00bd-411c-83f5-2b95691696b7,Cabernet Franc,3
2a62eecd-b0cd-4395-9f8c-7c912a208be2,Montecampo prosecco Italy,4
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Kerner,4
c3371365-d499-4675-aa68-dbc7b11f0777,Picpoul de Pinet Higues de Beauvignac,5
7f6dede6-b8b5-4bb6-a1ca-ae58c79c0ea7,La Banate vieille vignes,4
8e521c78-d748-475a-9514-a8ae8895eb23,Cabernet Sauvignon - Merlot,4
b61f83a4-48c5-49a5-aee5-72f7d5221b2a,Cabernet Sauvignon (815),3
36fec3ea-e183-491d-b65a-6c7ac90fafa5,Montefalco Rosso,3
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Vitovska,3
8a5ddd23-7ed8-4ac0-9c5d-12ff3b908053,Altitud Chardonnay,4
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Cabernet Sauvignon ,3
36fec3ea-e183-491d-b65a-6c7ac90fafa5,Vertigo,4
5ccd8030-047b-432c-a630-d784ab415756,Pinot Noir,3
c30006c8-a677-4c8f-9c52-c8f00b48fea4,Falanghina Del Sannio,3
a94874d2-6af9-4651-a1d3-036ed714f2cb,Pelaverga,3
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Brut Rose’,3
dcd16582-14d2-4e00-a024-9b5886d29b29,Finca La sofia,3
e786582d-0deb-4e55-969e-065508ca1138,"Vermentino 2015 ""Campo Maccione""",4
36fec3ea-e183-491d-b65a-6c7ac90fafa5,Franciacorta Brut,4
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Pojega,3
36fec3ea-e183-491d-b65a-6c7ac90fafa5,Montebruna Barbera d'Asti,4
f58879a3-ada7-4ca1-a689-3ffdb734e630,Morellino di Scansano,4
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Grauvernatsch,3
8d43f723-f1e6-42ae-9e08-484403d2f5a3,Châteauneuf-du-Pape,3
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Nagelforst 1268,4
36fec3ea-e183-491d-b65a-6c7ac90fafa5,Müller Thurgau,3
7ab11062-c77b-4254-9f58-a3f852c73eb3,Kung Fu Girl Riesling,3
5ccd8030-047b-432c-a630-d784ab415756,Tinto Roble,3
91cf68cc-9436-43e1-871d-33beef4d2337,Nuits-Saint-Georges 1er Cru Aux Bousselots,3
36fec3ea-e183-491d-b65a-6c7ac90fafa5,Cabernet Sauvignon,5
defee34b-7775-4889-b703-92b730d85e70,Ribolla,3
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Crognolo ,3
bc79b0e3-064d-4240-86de-e86499f577e8,Veuve Ambal Methode Traditionelle Blanc de Blancs,5
36fec3ea-e183-491d-b65a-6c7ac90fafa5,Lagrein Tor di Lupo,4
5ccd8030-047b-432c-a630-d784ab415756,Rosé,3
826c6abe-7147-4b69-aaea-275fe65b033a,Cavalcaonte Barbera Forlí,5
e336887b-883b-4d9a-8cd3-060c25856bfb,Tenuta Sant'Helena Pinot Grigio,3
976ec198-048f-405c-b6e6-b17ee1db1139,Nebbiolo d alba superiore,4
1818462e-a882-487f-9818-98faab99b3c4,Steak House Red,3
5ccd8030-047b-432c-a630-d784ab415756,Full of Joy Grauburgunder Unfiltriert,4
518f9753-12b1-4987-b651-38944fc33d07,Chardonnay,4
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Lagrein,3
5ccd8030-047b-432c-a630-d784ab415756,Dogliani,2
ecc462e1-5041-43ca-94c3-c2bfc9b3215e,Syrah non expedit,3
a0ef6b50-093e-4ae1-8e3c-58a2a17d2bb8,Grand Rouge,4
13016d41-00bd-411c-83f5-2b95691696b7,Cabernet Franc,3
36fec3ea-e183-491d-b65a-6c7ac90fafa5,Phigaia (After The Red),5
36fec3ea-e183-491d-b65a-6c7ac90fafa5,Trentodoc Brut,3
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Aluvional La Cosulta,4
7f6dede6-b8b5-4bb6-a1ca-ae58c79c0ea7,Anjou Blanc,3
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Imperial Brut,3
91cf68cc-9436-43e1-871d-33beef4d2337,Alsace Josmeyer Gewurztraminer Biodynamic,4
e786582d-0deb-4e55-969e-065508ca1138,Terrano,3
7f6dede6-b8b5-4bb6-a1ca-ae58c79c0ea7,Fleurie Grand Pre,2
25a04c51-5638-42f0-b2e7-ce49b1c280fc,Vermentino di Gallura,3
76b71bb0-6cc9-4168-8a45-bbafc1e9a256,Pinot Grigio,3
00324bc3-0b35-4051-bc6d-9c258a4252c2,Ettore germano riesling,5
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Barolo,3
d229f371-d36c-4e52-8806-fdd41896c689,Chateauneuf-Du-Pape,4
2a62eecd-b0cd-4395-9f8c-7c912a208be2,Bordeaux,5
d7fffb49-a1f3-433c-a556-a3bc015e7e0f,La Rosina Barbera d'Alba Superiore,4
5ccd8030-047b-432c-a630-d784ab415756,tschiel brut nature,3
bc79b0e3-064d-4240-86de-e86499f577e8,2／17 @home #4,4
7cb9aba3-78f1-4ad5-97ca-8bcc29fb021a,Hora Sexta,4
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Ater,3
5ccd8030-047b-432c-a630-d784ab415756,The Society's Exhibition Shiraz,4
47edd867-4e96-411a-b436-970e5f750b03,Pinot Grigio,2
7f6dede6-b8b5-4bb6-a1ca-ae58c79c0ea7,Lodi California,2
5ccd8030-047b-432c-a630-d784ab415756,Retzbacher Sauvignon Blanc,4
5ccd8030-047b-432c-a630-d784ab415756,Amarone della Valpolicella,2
bc79b0e3-064d-4240-86de-e86499f577e8,3/11 Syrah and blend #7,4
2a62eecd-b0cd-4395-9f8c-7c912a208be2,Cambalala Western cape,4
36fec3ea-e183-491d-b65a-6c7ac90fafa5,Ele,4
36fec3ea-e183-491d-b65a-6c7ac90fafa5,Crémant d'Alsace Brut Rosè,5
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Scopello,3
2a62eecd-b0cd-4395-9f8c-7c912a208be2,Diablo dark red,5
13016d41-00bd-411c-83f5-2b95691696b7,Vitovska acciaio,4
4a3e010a-0761-48d4-90c1-b2905e0b7b4a,Sauvignon Blanc,4
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Barolo,3
838e0d9d-27e9-4f89-9eab-ba2c2f412759,Cinque Terre,4
91cf68cc-9436-43e1-871d-33beef4d2337,Beppe Marino Barbera d'Asti Superiore DOCG,3
2a62eecd-b0cd-4395-9f8c-7c912a208be2,The long coast cabernet sauvignon,4
bc79b0e3-064d-4240-86de-e86499f577e8,3／18 大陸白 6 Lepus Pinot Bianco,3
f8f65c20-a3b3-4a4f-bf54-7acd6e53c877,Oltrepo pavese,3
4eb7031c-da00-48f4-bc7f-0a1f1eda7cab,Torchio,4
36fec3ea-e183-491d-b65a-6c7ac90fafa5,Blu di Burson,4
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Friulano,3
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Chianti classico ,3
36fec3ea-e183-491d-b65a-6c7ac90fafa5,Chardonnay,5
f146626e-7c67-46a5-8226-79df4a9b8294,Nebbiolo d'Alba,4
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Amarone della Valpolicella ,3
7c790e8b-b289-4190-a624-83db79de07af,Sierra Foothills Zinfandel,5
7f6dede6-b8b5-4bb6-a1ca-ae58c79c0ea7,Meursault 'Les Grands Charrons',4
441ac739-42f8-48d2-9526-fdedf2d4852f,Vitovska acciaio,2
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Volevo’,3
c2dfb861-cdad-4fb2-9460-fc794c7f6cad,Merlot (U),2
cabb87a0-6498-438a-beb7-676f72bddd09,Pinot Noir,4
7f6dede6-b8b5-4bb6-a1ca-ae58c79c0ea7,Valle Central Merlot,2
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Lambrusco Rosè ,5
bc79b0e3-064d-4240-86de-e86499f577e8,"Guillot, Julien (Vignes du Maynes) 2018",4
9a3cc655-c88e-4c1b-95e2-add7579ff4c2,Malvasia legno,3
36fec3ea-e183-491d-b65a-6c7ac90fafa5,Bossi Fedrigotti Fojaneghe,4
e5b0e77a-ed45-4436-a771-6e01c5782973,Costasera Amarone della Valpolicella Classico Riserva,4
457b85f5-7b46-4f52-85b9-59acb549b9a2,Refosco,5
990f0572-c5e7-47ec-ba20-141ab6058369,Omega Rosso,3
36fec3ea-e183-491d-b65a-6c7ac90fafa5,Ribolla Gialla,5
5ccd8030-047b-432c-a630-d784ab415756,Scheurebe Gleisweiler,3
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Brut Rosè ,3
5ccd8030-047b-432c-a630-d784ab415756,Stil Echt Rosé,3
2587fe2b-2481-4150-ae14-99ed61c218ac,Why not? PREMIUM zin,3
7f6dede6-b8b5-4bb6-a1ca-ae58c79c0ea7,Petit Chablis,3
b0fbc6bd-4b1e-48cd-92f3-f49b7a505941,Kurni,4
b0fbc6bd-4b1e-48cd-92f3-f49b7a505941,Béchar Fiano di Avellino,4
7ed7fb0c-884d-46bf-a14a-205474a0949d,Bordeaux blanc,3
ecc462e1-5041-43ca-94c3-c2bfc9b3215e,Collio bianco riserva,3
753594e4-9af7-44dd-a5ad-09a776352d7b,Dogtown Vineyard Zinfandel,5
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Chance,3
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Corvina ,2
4313b57d-e3f7-495e-bcfd-ff5c1bf15fcc,P’tit Piaf Rouge,5
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Langhe Nebbiolo,3
5ccd8030-047b-432c-a630-d784ab415756,Ribolla Gialla,4
36fec3ea-e183-491d-b65a-6c7ac90fafa5,"Bonarda ""La Gioiosa""",4
23b6603a-928c-4e54-9c34-bdf3dcb45435,Gewurztraminer,5
7f6dede6-b8b5-4bb6-a1ca-ae58c79c0ea7,Le Grand Saumur,3
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Rosso d’Asia,3
ecc462e1-5041-43ca-94c3-c2bfc9b3215e,Bratje Komjanc,3
bcc4af0f-7f89-4083-86cb-18b605495683,Bourgogne Pinot Noir,4
5ccd8030-047b-432c-a630-d784ab415756,Conde de Valdemar Crianza,4
76b71bb0-6cc9-4168-8a45-bbafc1e9a256,Friulano,4
36fec3ea-e183-491d-b65a-6c7ac90fafa5,Sior Berto,4
1b4a91f7-a311-4db0-a5b1-867736c951fe,Red (Winemaker's Blend),3
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Tramonto d’oca,3
2b88ef27-7d56-4414-9c00-b23851f336d2,refosco Bole,4
5ccd8030-047b-432c-a630-d784ab415756,Vendemmia,2
ecc462e1-5041-43ca-94c3-c2bfc9b3215e,Prieuré Chambave Moscato Passito,2
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Cerasuolo di Vittoria,3
70c67292-57ce-4012-a939-5e6ddcb499f8,Gato Negro Cabernet Sauvignon - Merlot,3
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Pojega,3
36fec3ea-e183-491d-b65a-6c7ac90fafa5,Bishop’s Leap,4
bf82194f-6108-4524-9cef-69c0231ac74b,Nerello mascalese,1
2ffa77ed-f280-430f-bc1c-cefe06bc1de3,Reserve Cabernet Sauvignon - Caberent Franc,3
36fec3ea-e183-491d-b65a-6c7ac90fafa5,Brera,5
821b2cc2-7e35-4c18-a23b-115c064d740e,Maruja Manzanilla pasada,4
a94874d2-6af9-4651-a1d3-036ed714f2cb,pelaverga,2
2a62eecd-b0cd-4395-9f8c-7c912a208be2,Jam shed shiraz,4
a2b48f73-6857-4bcc-a590-6b1ca17dc885,Ginepreta,4
b795d9cf-103b-48ca-85cf-35502c019801,Prosecco,4
df904a46-c461-4233-9d44-6ac11a8bbddc,Il Bianco di Ciccio (Tralcetto),3
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Graham's Block 7,3
bc79b0e3-064d-4240-86de-e86499f577e8,2/5 大亂鬥 1,3
76b71bb0-6cc9-4168-8a45-bbafc1e9a256,Refosco dal peduncolo rosso,4
91cf68cc-9436-43e1-871d-33beef4d2337,Schloss Johannisberg Riesling Spatlese,4
a0ef6b50-093e-4ae1-8e3c-58a2a17d2bb8,Big Easy Red,4
7ab11062-c77b-4254-9f58-a3f852c73eb3,Dos Ladrones,4
36fec3ea-e183-491d-b65a-6c7ac90fafa5,Vieilles Vignes Rouge,5
45749629-7f44-49a1-92ef-ae32c959b290,Traluna Toscana,4
5ccd8030-047b-432c-a630-d784ab415756,Chardonnay Engelsfelsen,4
bc79b0e3-064d-4240-86de-e86499f577e8,Dominique Gruhier,4
36fec3ea-e183-491d-b65a-6c7ac90fafa5,Nebbiolo d'Alba DOC Spumante Cuvée 970 Brut Rosé,4
877019f9-3c77-491d-912e-58b2404aed47,Chianti,2
bc8f3005-c2c6-4277-9fd7-340248f4e7ec,Vitovska acciaio,3
ab01e8ca-2216-4db3-8980-afcd0a03e8d0,Villa Pagnana Casa Vento Chianti,3
bc79b0e3-064d-4240-86de-e86499f577e8,Willm Riesling,3
76b71bb0-6cc9-4168-8a45-bbafc1e9a256,Brachetto Piemonte,4
0cfb0f1f-1b20-48b4-bd0a-309609f865eb,Neuburger 2019,4
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Amarone,3
5ccd8030-047b-432c-a630-d784ab415756,Silvaner Sekt-Brut,3
36fec3ea-e183-491d-b65a-6c7ac90fafa5,Bortolomiol Vintage Extra Dry Millesimato,3
36fec3ea-e183-491d-b65a-6c7ac90fafa5,Trento Brut,4
875e7ce2-5a96-497c-9816-563713e93ca8,Arneis,4
5ccd8030-047b-432c-a630-d784ab415756,Frühburgunder,3
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Il Mattaglio Blanc de Noirs,5
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Cerasuolo di Vittoria,3
09f6ca6e-905f-4afd-bab2-d928fe046f18,Cabernet d'Anjou,3
d7fffb49-a1f3-433c-a556-a3bc015e7e0f,Pinot bianco,3
13016d41-00bd-411c-83f5-2b95691696b7,Pinot Grigio,4
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Le Vigne Di Eli Etna Rosso,3
ec237d07-aabf-47af-a3fa-2b60019d49d7,A Charming Pinot,3
5ccd8030-047b-432c-a630-d784ab415756,Goldmuskateller,2
4ed273f7-1816-4f36-88c7-789125f011c7,Moscato d'Asti,5
36fec3ea-e183-491d-b65a-6c7ac90fafa5,Cava Brut,4
4ed273f7-1816-4f36-88c7-789125f011c7,Billi Billi Shiraz,5
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Marc'Aurelio,4
bc79b0e3-064d-4240-86de-e86499f577e8,3／4 大亂鬥 7,5
ec237d07-aabf-47af-a3fa-2b60019d49d7,Brut Rosé (Rose Label) Champagne,3
ecc462e1-5041-43ca-94c3-c2bfc9b3215e,Daphne,2
4a3e010a-0761-48d4-90c1-b2905e0b7b4a,Pinot Noir,3
7f6dede6-b8b5-4bb6-a1ca-ae58c79c0ea7,Mendoza Chardonnay,2
3da6eec4-bd99-4370-be23-676baf750f19,Napa Valley Fumé Blanc,4
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Ruche',3
ff89d8c1-48a3-49b5-af95-62d0ce9ecf55,Grey (Glacier) Cabernet Sauvignon,5
cec7ccd7-a556-4a79-a333-50619c4e4a9e,Quinta do morgado Branco,5
4313b57d-e3f7-495e-bcfd-ff5c1bf15fcc,Rock,5
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Prosecco Elysian,3
4c0b31a0-1287-4efc-b24c-fe850084eafd,Chianti,5
35bcb30c-a1b8-49c0-85e3-aaa84e30f50d,Rubicon,5
ecc462e1-5041-43ca-94c3-c2bfc9b3215e,No Land Vineyard,3
bc79b0e3-064d-4240-86de-e86499f577e8,2/26 海洋影響白 #2 Etna Bianco,4
2a62eecd-b0cd-4395-9f8c-7c912a208be2,Casillero del diabolo merlot Chile ,5
f58879a3-ada7-4ca1-a689-3ffdb734e630,Morellino di Scansano,5
ec237d07-aabf-47af-a3fa-2b60019d49d7,A Charming Pinot,4
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Guidalberto,4
f9b653da-6c1b-4390-87c6-f74e42bf0a03,Vinho Verde Branco,3
36fec3ea-e183-491d-b65a-6c7ac90fafa5,Nativi Gewürtztraminer,3
df904a46-c461-4233-9d44-6ac11a8bbddc,Angiolo Puccini Organic Rosso Toscana,4
4a3e010a-0761-48d4-90c1-b2905e0b7b4a,Iced sauvignon blanc,4
36fec3ea-e183-491d-b65a-6c7ac90fafa5,Pinot Nero,3
5ccd8030-047b-432c-a630-d784ab415756,Grauer Burgunder Muschelkalk,4
5ccd8030-047b-432c-a630-d784ab415756,Randersacker Spätburgunder Rosé,3
a0ef6b50-093e-4ae1-8e3c-58a2a17d2bb8,Chardonnay,4
a0ef6b50-093e-4ae1-8e3c-58a2a17d2bb8,Inspirational Batch 10,4
bec96c0b-5b0b-4992-8756-e0d3b704afb5,Le Difese,4
457b85f5-7b46-4f52-85b9-59acb549b9a2,Broquel Malbec,4
91cf68cc-9436-43e1-871d-33beef4d2337,AIX Rose Provence 2019 France Blended,3
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Bitornino ,5
5ccd8030-047b-432c-a630-d784ab415756,Valpolicella Classico,4
8a5ddd23-7ed8-4ac0-9c5d-12ff3b908053,Malbec,3
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Jurançon Sec,3
5ccd8030-047b-432c-a630-d784ab415756,Silvaner,2
5ccd8030-047b-432c-a630-d784ab415756,Theo Minges Chardonnay,3
13016d41-00bd-411c-83f5-2b95691696b7,Genesi Vermentino di Gallura Superiore,3
2a62eecd-b0cd-4395-9f8c-7c912a208be2,Organic pinot grigio terre siciliane igt,5
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Bolgheri+,2
9b460857-eabd-47a0-a876-2fb9a3c9946e,Chardonnay Santa Barbara County,4
a0ef6b50-093e-4ae1-8e3c-58a2a17d2bb8,Rouge,4
7f6dede6-b8b5-4bb6-a1ca-ae58c79c0ea7,Mendoza Malbec selected vines,3
eadb1fb9-7260-4618-aa5a-8f2ebdca2077,Bread & Butter Pinor Noir 2020,1
2ae69fac-d491-412f-8164-ccaf59a230c2,Ronco del Balbo Merlot,4
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Cantine Povero Dolcetto Monferrato DOC,3
a3b393ad-38d5-4c5a-b814-5fec18a1fa9d,Opera Viva,5
6ff6fb75-4fe9-453f-9c7d-c6ff63ada901,Morandina Valpolicella Ripasso Superiore,5
32a9af10-6efe-41bc-8c6a-2d93fcbe88dd,Lambrusco Rosé Secco,5
dc90e649-113d-4cec-983e-d03a7d4acff3,Cabernet Sauvignon,5
018ad2f2-d320-46c2-8eff-56af0c2ac2b8,Merlot,5
73923070-fce4-46c0-8d85-a99527e73d02,Trebbiano D'Abruzzo,4
7f6dede6-b8b5-4bb6-a1ca-ae58c79c0ea7,Ammonite,5
3d88fe74-6881-42bd-bb97-d67f2db649d7,Dark Horse Shiraz,2
ecc462e1-5041-43ca-94c3-c2bfc9b3215e,le vigne di zamo refosco,1
7cb9aba3-78f1-4ad5-97ca-8bcc29fb021a,Passerina,4
9a3cc655-c88e-4c1b-95e2-add7579ff4c2,Omega Rosso,3
7f6dede6-b8b5-4bb6-a1ca-ae58c79c0ea7,Les Pierrelles Crozes-Hermitage,3
76b71bb0-6cc9-4168-8a45-bbafc1e9a256,Brunello di Montalcino Riserva Vigna Paganelli,4
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Brunello di Montalcino Vigna Manapetra,3
83128cf9-f07f-4de1-97cf-cbde8d38bc3c,Odessa Black,5
5ccd8030-047b-432c-a630-d784ab415756,Spätburgunder,3
5ccd8030-047b-432c-a630-d784ab415756,Chardonnay - Kalkmergel,3
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Etna Bianco ,3
36fec3ea-e183-491d-b65a-6c7ac90fafa5,Chardonnay Cardellino,5
776b5af7-bb8a-484a-bddb-dadf5dab4621,Muscat de Beaumes-de-Venise,5
76b71bb0-6cc9-4168-8a45-bbafc1e9a256,Merlot,3
20e0b694-84a5-4f11-9191-598f924c2947,Morellino di Scansano 2021,1
5ccd8030-047b-432c-a630-d784ab415756,Weissburgunder Trocken,2
36fec3ea-e183-491d-b65a-6c7ac90fafa5,Solosole Vermentino,4
5ccd8030-047b-432c-a630-d784ab415756,Valpolicella Classico,3
776b5af7-bb8a-484a-bddb-dadf5dab4621,Re Rosso,5
36fec3ea-e183-491d-b65a-6c7ac90fafa5,Istrice,4
9a3cc655-c88e-4c1b-95e2-add7579ff4c2,Vitovska acciaio,3
31434f5c-846c-4e06-93d6-193efdeb250c,Strada di Guia 109 Extra Dry,5
2ca37f5d-ecd7-4194-9688-90c5ee6d3792,"Ionos, Dry White",4
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Rotari brut,3
3b1f7bc8-6a23-47e5-97df-043bd1b97f12,White cava,2
7f6dede6-b8b5-4bb6-a1ca-ae58c79c0ea7,Clos la Laterne,4
bc8f3005-c2c6-4277-9fd7-340248f4e7ec,Terrano,2
ce7409cd-2e73-490d-adee-95ed9e8d7b75,Aziano Chianti Classico,5
7f6dede6-b8b5-4bb6-a1ca-ae58c79c0ea7,Théophile Brut Champagne,3
5ccd8030-047b-432c-a630-d784ab415756,Kaselar Dominikanerberg,3
99654a70-c3bb-46f4-8697-b9345482e48d,Red (Winemaker's Blend),4
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Il Mattaglio Blanc de Blancs,5
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Barig,4
4e9cb62e-a165-484b-ad78-cb215523cdd5,Le sol,5
36fec3ea-e183-491d-b65a-6c7ac90fafa5,Lange Nebbiolo,3
36fec3ea-e183-491d-b65a-6c7ac90fafa5,Rhino,5
976ec198-048f-405c-b6e6-b17ee1db1139,Ripassa Valpolicella Ripasso Superiore,4
b61f83a4-48c5-49a5-aee5-72f7d5221b2a,Sauvignon Blanc,4
bc79b0e3-064d-4240-86de-e86499f577e8,Paul Jaboulet Aine,3
36fec3ea-e183-491d-b65a-6c7ac90fafa5,Collepiano,5
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Brunello di Montalcino,4
36fec3ea-e183-491d-b65a-6c7ac90fafa5,Passo alle Tremiti Rosato,3
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Chance,3
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Olmera,3
91cf68cc-9436-43e1-871d-33beef4d2337,Riesling,3
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Amarone,3
