userId,wine,rate
5ccd8030-047b-432c-a630-d784ab415756,Riesling Classic,3
ec237d07-aabf-47af-a3fa-2b60019d49d7,A Charming Pinot,4
df904a46-c461-4233-9d44-6ac11a8bbddc,Fiano di Avellino,4
5bce85c2-b3c7-401f-b77b-992df3544479,Bolgheri stupore,3
13016d41-00bd-411c-83f5-2b95691696b7,Cabernet Franc,3
91cf68cc-9436-43e1-871d-33beef4d2337,Chateau Dereszla Tokaji Aszu 5 Puttonyos,5
1b02b02d-e152-4b2e-a276-56fcc4069250,Riesling,5
f9b653da-6c1b-4390-87c6-f74e42bf0a03,Vinho Verde Branco,3
91cf68cc-9436-43e1-871d-33beef4d2337,Finca Bacara 3015 Jumilla,4
20e0b694-84a5-4f11-9191-598f924c2947,Morellino di Scansano 2021,1
9a3cc655-c88e-4c1b-95e2-add7579ff4c2,Chardonnay,3
22c5c1cb-88fd-4870-a911-846516978ed4,Malbec (High Mountain Vines),5
875e7ce2-5a96-497c-9816-563713e93ca8,Arneis,4
ecc462e1-5041-43ca-94c3-c2bfc9b3215e,Ribolla gialla,2
70c67292-57ce-4012-a939-5e6ddcb499f8,Nero d'Avola Sicilia,3
2a62eecd-b0cd-4395-9f8c-7c912a208be2,Chartreuse de Bonpas Réserve,4
91cf68cc-9436-43e1-871d-33beef4d2337,Gran Malbec,2
4eb7031c-da00-48f4-bc7f-0a1f1eda7cab,Vernaccia,4
014e4ed1-6f8b-4b25-917d-c167a2acca17,New Wine,4
2a62eecd-b0cd-4395-9f8c-7c912a208be2,Chateau les bouysses,5
e019e935-677a-4713-9c68-e19d2db878c4,Mussignaz Müller Thurgau,3
25a04c51-5638-42f0-b2e7-ce49b1c280fc,Franciacorta Milledì Brut,5
c2dfb861-cdad-4fb2-9460-fc794c7f6cad,Merlot,4
f146626e-7c67-46a5-8226-79df4a9b8294,Nebbiolo d'Alba,4
ecc462e1-5041-43ca-94c3-c2bfc9b3215e,Chambave Muscat,3
a965be29-83c9-47b7-a5b3-82d99180cf98,Brut Rosé,4
eadb1fb9-7260-4618-aa5a-8f2ebdca2077,Quid Pro Quo - tinto red blend,4
902db46c-a5bf-4d52-acd6-067a2bf3b876,Chardonnay,4
defee34b-7775-4889-b703-92b730d85e70,Zamò Bianco,5
73923070-fce4-46c0-8d85-a99527e73d02,Trebbiano D'Abruzzo,4
f58879a3-ada7-4ca1-a689-3ffdb734e630,Morellino di Scansano,4
dcd16582-14d2-4e00-a024-9b5886d29b29,Alma Mora Reserva Malbec,5
13016d41-00bd-411c-83f5-2b95691696b7,Vitovska acciaio,4
753594e4-9af7-44dd-a5ad-09a776352d7b,Dogtown Vineyard Zinfandel,5
d7fffb49-a1f3-433c-a556-a3bc015e7e0f,Ramandolo,3
ecc462e1-5041-43ca-94c3-c2bfc9b3215e,Cabernet Franc,2
cabb87a0-6498-438a-beb7-676f72bddd09,Acrobat chardonnay,3
76b71bb0-6cc9-4168-8a45-bbafc1e9a256,Refosco dal peduncolo rosso,4
a2b48f73-6857-4bcc-a590-6b1ca17dc885,Ginepreta,4
36fec3ea-e183-491d-b65a-6c7ac90fafa5,Rhino,5
76b71bb0-6cc9-4168-8a45-bbafc1e9a256,Pinot Grigio,3
ecc462e1-5041-43ca-94c3-c2bfc9b3215e,Friulano,2
e786582d-0deb-4e55-969e-065508ca1138,Terrano,3
e786582d-0deb-4e55-969e-065508ca1138,Pinot Noir,3
bc8f3005-c2c6-4277-9fd7-340248f4e7ec,Franciacorta,5
a0ef6b50-093e-4ae1-8e3c-58a2a17d2bb8,Spier Cabernet Sauvignon,4
8a5ddd23-7ed8-4ac0-9c5d-12ff3b908053,Altitud Chardonnay,4
45a10c93-34ef-4aef-887a-9cd7a4292bec,Vigna Piaggia Brunello di Montalcino,4
776b5af7-bb8a-484a-bddb-dadf5dab4621,Muscat de Beaumes-de-Venise,5
09f6ca6e-905f-4afd-bab2-d928fe046f18,Cabernet d'Anjou,3
a0ef6b50-093e-4ae1-8e3c-58a2a17d2bb8,The Old Man's Blend,3
367d109c-cc13-43ec-b153-a9547a12bd4c,M Rosé,4
4ed273f7-1816-4f36-88c7-789125f011c7,Billi Billi Shiraz,4
13016d41-00bd-411c-83f5-2b95691696b7,Chapel Peak - Fusional of Marlborough,4
cabb87a0-6498-438a-beb7-676f72bddd09,Pinot Noir,4
7f6dede6-b8b5-4bb6-a1ca-ae58c79c0ea7,Valle de Casablanca Sauvignon,2
d229f371-d36c-4e52-8806-fdd41896c689,Chateauneuf-Du-Pape,4
4ed273f7-1816-4f36-88c7-789125f011c7,Billi Billi Shiraz,5
13016d41-00bd-411c-83f5-2b95691696b7,Pinot grigio,4
bc8f3005-c2c6-4277-9fd7-340248f4e7ec,Syrah,4
4313b57d-e3f7-495e-bcfd-ff5c1bf15fcc,P’tit Piaf Rouge,5
df904a46-c461-4233-9d44-6ac11a8bbddc,Rèmole Rosso,3
91cf68cc-9436-43e1-871d-33beef4d2337,Legitimo Carinena,2
b0fbc6bd-4b1e-48cd-92f3-f49b7a505941,Kurni,4
4eb7031c-da00-48f4-bc7f-0a1f1eda7cab,Terrano,3
83128cf9-f07f-4de1-97cf-cbde8d38bc3c,Odessa Black,5
d7fffb49-a1f3-433c-a556-a3bc015e7e0f,Pinot bianco,3
bec96c0b-5b0b-4992-8756-e0d3b704afb5,Le Difese,4
df904a46-c461-4233-9d44-6ac11a8bbddc,Kriya Pecorino,3
ecc462e1-5041-43ca-94c3-c2bfc9b3215e,Merlot dedica Komjanc,4
cabb87a0-6498-438a-beb7-676f72bddd09,Sauvignon Blanc,4
5bce85c2-b3c7-401f-b77b-992df3544479,Corte del lupo,4
838e0d9d-27e9-4f89-9eab-ba2c2f412759,Pigato Riviera Ligure di Ponente,4
a38e30da-501b-4674-b598-cf9510a2df4c,Moscata D'Asti Casaniere,5
c88644be-2c9b-42f0-9c4b-7f8e81795f43,Vitovska acciaio,3
7f6dede6-b8b5-4bb6-a1ca-ae58c79c0ea7,Chateau Bouscasse,4
ecc462e1-5041-43ca-94c3-c2bfc9b3215e,Petite arvine nuance,2
c145de85-6596-46ca-8005-de4b5c325710,Zinfandel,4
2ae69fac-d491-412f-8164-ccaf59a230c2,Ronco del Balbo Merlot,4
09f6ca6e-905f-4afd-bab2-d928fe046f18,Malvasia,4
76b71bb0-6cc9-4168-8a45-bbafc1e9a256,Brunello di Montalcino Riserva Vigna Paganelli,4
a0ef6b50-093e-4ae1-8e3c-58a2a17d2bb8,Chardonnay,4
13016d41-00bd-411c-83f5-2b95691696b7,Schioppettino,4
9a3cc655-c88e-4c1b-95e2-add7579ff4c2,Omega Rosso,3
ecc462e1-5041-43ca-94c3-c2bfc9b3215e,Pignolo,3
41375cb6-321d-410a-bd0b-d0afed9f0417,Rosso piceno tenuta coccci grifoni,4
99654a70-c3bb-46f4-8697-b9345482e48d,Cabernet Sauvignon,3
7cb9aba3-78f1-4ad5-97ca-8bcc29fb021a,Hora Sexta,4
36fec3ea-e183-491d-b65a-6c7ac90fafa5,Trento Brut,4
7f6dede6-b8b5-4bb6-a1ca-ae58c79c0ea7,Cirus Madiran,2
918cd9b7-8057-4106-8f7f-9e9e3a423fb1,Albariño,4
bc8f3005-c2c6-4277-9fd7-340248f4e7ec,Bollicina,5
ecc462e1-5041-43ca-94c3-c2bfc9b3215e,Sinefinis,2
a3b393ad-38d5-4c5a-b814-5fec18a1fa9d,Saint-joseph,3
36fec3ea-e183-491d-b65a-6c7ac90fafa5,Sauvignon de la Tour,4
e336887b-883b-4d9a-8cd3-060c25856bfb,Tenuta Sant'Helena Pinot Grigio,3
bc79b0e3-064d-4240-86de-e86499f577e8,"Le Fay d'Homme .Muscadet, France",3
99654a70-c3bb-46f4-8697-b9345482e48d,Pinot Grigio Valdadige,4
2a62eecd-b0cd-4395-9f8c-7c912a208be2,Castlelore pinot grigio lazio,5
4eb7031c-da00-48f4-bc7f-0a1f1eda7cab,Bollicina,4
877019f9-3c77-491d-912e-58b2404aed47,Chianti,2
77b7936b-9797-4d14-81bd-a365d777f83d,Montepulciano d'Abruzzo,4
91cf68cc-9436-43e1-871d-33beef4d2337,Châteauneuf-du-Pape,3
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Imperial Brut,3
5ccd8030-047b-432c-a630-d784ab415756,Chardonnay Brut Réserve,4
5ccd8030-047b-432c-a630-d784ab415756,tschiel brut nature,3
e336887b-883b-4d9a-8cd3-060c25856bfb,Chateau coufran,3
91cf68cc-9436-43e1-871d-33beef4d2337,Sacred Hill Whitecliff Marlborough,2
4eb7031c-da00-48f4-bc7f-0a1f1eda7cab,Torchio,4
a0ef6b50-093e-4ae1-8e3c-58a2a17d2bb8,The First Lady Cabernet Sauvignon,4
838e0d9d-27e9-4f89-9eab-ba2c2f412759,Moscato d'Asti,5
76b71bb0-6cc9-4168-8a45-bbafc1e9a256,Pinot Grigio,4
8e521c78-d748-475a-9514-a8ae8895eb23,Cabernet Sauvignon - Merlot,4
2a62eecd-b0cd-4395-9f8c-7c912a208be2,Sauvignon Blanc,5
36fec3ea-e183-491d-b65a-6c7ac90fafa5,Solosole Vermentino,4
4eb7031c-da00-48f4-bc7f-0a1f1eda7cab,Sauvignon,4
bf82194f-6108-4524-9cef-69c0231ac74b,Nerello mascalese,1
9a3cc655-c88e-4c1b-95e2-add7579ff4c2,Perlé,5
5c865810-7a40-4eb4-93c3-970c4d6ce4da,Chardonnay Collio,4
37239e04-c632-4373-805f-25d85ee1c9f0,La Cerbaiola ,5
13016d41-00bd-411c-83f5-2b95691696b7,Sauvignon,4
f8f65c20-a3b3-4a4f-bf54-7acd6e53c877,Valpolicella Classico,4
36fec3ea-e183-491d-b65a-6c7ac90fafa5,Vicar’s Choice Sparkling,4
7cb9aba3-78f1-4ad5-97ca-8bcc29fb021a,Falerio,3
838e0d9d-27e9-4f89-9eab-ba2c2f412759,Primitivo Manduria,3
018ad2f2-d320-46c2-8eff-56af0c2ac2b8,Cinque Terre Sciacchetrà Riserva,5
457b85f5-7b46-4f52-85b9-59acb549b9a2,Escapades,4
f72ac50c-2695-4a87-ac8c-23a570d1863e,Prosecco Valdobbiadene Extra Dry Marca Oro,4
45749629-7f44-49a1-92ef-ae32c959b290,Chablis 'La Pierrelée',4
776b5af7-bb8a-484a-bddb-dadf5dab4621,Muscat de Beaumes-de-Venise,5
defee34b-7775-4889-b703-92b730d85e70,Sauvignon,5
76b71bb0-6cc9-4168-8a45-bbafc1e9a256,Ale Pinot Nero Alto Adige,4
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Fidelis,3
87609866-dc17-4eb7-884f-b6bdfb80d20c,Rosso di Montepulciano,4
dcd16582-14d2-4e00-a024-9b5886d29b29,Los cardos Dulce. Edición especial 2021,4
f9b653da-6c1b-4390-87c6-f74e42bf0a03,Vinho Verde Branco,3
7ed7fb0c-884d-46bf-a14a-205474a0949d,Valpolicella,3
7f6dede6-b8b5-4bb6-a1ca-ae58c79c0ea7,Australia Shiraz,3
76b71bb0-6cc9-4168-8a45-bbafc1e9a256,Brunello di Montalcino Riserva Vigna Paganelli,4
7e32fee4-f7c4-4600-8a34-db7801ac79d5,Pas Dosé,5
ec237d07-aabf-47af-a3fa-2b60019d49d7,Brut Rosé (Rose Label) Champagne,3
a0ef6b50-093e-4ae1-8e3c-58a2a17d2bb8,Grand Rouge,4
76b71bb0-6cc9-4168-8a45-bbafc1e9a256,Brachetto Piemonte,3
876b7023-bbf0-4bd8-a341-61ae5bc4b38f,Signoria Prosecco Extra Dry,2
e336887b-883b-4d9a-8cd3-060c25856bfb,Le caillou - Le truffe noire,3
2a62eecd-b0cd-4395-9f8c-7c912a208be2,Montecampo prosecco Italy,4
c2dfb861-cdad-4fb2-9460-fc794c7f6cad,Merlot (U),2
76b71bb0-6cc9-4168-8a45-bbafc1e9a256,Friulano,4
bc79b0e3-064d-4240-86de-e86499f577e8,3／4 大亂鬥 10,5
5f448912-9792-4679-9410-c6f786d1cf18,Cordero con piel de Lobo,4
36fec3ea-e183-491d-b65a-6c7ac90fafa5,Vertigo,4
5ccd8030-047b-432c-a630-d784ab415756,Barbera del Monferrato,3
821b2cc2-7e35-4c18-a23b-115c064d740e,Maruja Manzanilla pasada,4
4a3e010a-0761-48d4-90c1-b2905e0b7b4a,Merlot Cabernet Sauvignon,4
77b7936b-9797-4d14-81bd-a365d777f83d,Nebbiolo d'Alba,4
2b88ef27-7d56-4414-9c00-b23851f336d2,refosco Bole,4
ecc462e1-5041-43ca-94c3-c2bfc9b3215e,souvignon komjanc,2
5ccd8030-047b-432c-a630-d784ab415756,Cabernet Sauvignon Hainfeld,4
838e0d9d-27e9-4f89-9eab-ba2c2f412759,Franciacorta Milledì Brut,4
c88644be-2c9b-42f0-9c4b-7f8e81795f43,Bollicina,2
7ce591d6-8b1e-4814-ad93-747f36e4013a,Rosé,4
a94874d2-6af9-4651-a1d3-036ed714f2cb,Pelaverga,3
2ae69fac-d491-412f-8164-ccaf59a230c2,Ronco del Balbo Merlot,5
2ffa77ed-f280-430f-bc1c-cefe06bc1de3,Bel Canto Dry Riesling,3
659431a3-6d92-4025-9e53-0ad2134124fb,La Boiseliere Medium Dry Red,3
d838a526-4b0a-4fad-b54f-90b6ca321fca,Pinot Noir,3
457b85f5-7b46-4f52-85b9-59acb549b9a2,Broquel Malbec,4
ec237d07-aabf-47af-a3fa-2b60019d49d7,Just Me,4
918cd9b7-8057-4106-8f7f-9e9e3a423fb1,Cabernet Sauvignon,3
ecc462e1-5041-43ca-94c3-c2bfc9b3215e,Syrah non expedit,3
bc79b0e3-064d-4240-86de-e86499f577e8,3/11 Syrah and blend #5,4
e5b0e77a-ed45-4436-a771-6e01c5782973,Costasera Amarone della Valpolicella Classico Riserva,4
ecc462e1-5041-43ca-94c3-c2bfc9b3215e,Troj,4
a3b393ad-38d5-4c5a-b814-5fec18a1fa9d,New Wine,4
bc79b0e3-064d-4240-86de-e86499f577e8,3／4 大亂鬥 1,5
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Pistus,3
91cf68cc-9436-43e1-871d-33beef4d2337,Hermitage,2
36fec3ea-e183-491d-b65a-6c7ac90fafa5,Sharis,4
35bcb30c-a1b8-49c0-85e3-aaa84e30f50d,Rubicon,5
2ae69fac-d491-412f-8164-ccaf59a230c2,Ronco del Balbo Merlot,5
976ec198-048f-405c-b6e6-b17ee1db1139,Ripassa Valpolicella Ripasso Superiore,4
76b71bb0-6cc9-4168-8a45-bbafc1e9a256,Ribolla Cormons,4
36fec3ea-e183-491d-b65a-6c7ac90fafa5,Franciacorta DOCG Nature,4
b61f83a4-48c5-49a5-aee5-72f7d5221b2a,Pinot Grigio Trentino,4
b795d9cf-103b-48ca-85cf-35502c019801,Prosecco,4
defee34b-7775-4889-b703-92b730d85e70,I Saltari Valpolicella Superiore,5
13016d41-00bd-411c-83f5-2b95691696b7,Genesi Vermentino di Gallura Superiore,3
13016d41-00bd-411c-83f5-2b95691696b7,Terrano,2
be0e69e3-30d5-4e21-b62f-05402fbfcd5a,Château Haut Bommes Sauternes,4
4a3e010a-0761-48d4-90c1-b2905e0b7b4a,Voysey pinot gris,4
29d44213-2153-405c-9874-87257a3a952f,8 Years in The Desert,5
d838a526-4b0a-4fad-b54f-90b6ca321fca,Shiraz,2
f58879a3-ada7-4ca1-a689-3ffdb734e630,Morellino di Scansano,5
ff89d8c1-48a3-49b5-af95-62d0ce9ecf55,Rick boyer chardonnay central coast,4
7f6dede6-b8b5-4bb6-a1ca-ae58c79c0ea7,Groot Constantia,2
8764df8a-0919-433c-beab-053a9c12f402,Nero d'Avola Sicilia,5
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Cirò,3
dcd16582-14d2-4e00-a024-9b5886d29b29,Contracara Reserva 2020,4
2a62eecd-b0cd-4395-9f8c-7c912a208be2,Tempranillo,5
ccdd1b9a-2056-4d76-b922-f427b7932ba7,Casa Rossa Rosso,4
5ccd8030-047b-432c-a630-d784ab415756,Cuvée Rot,3
8a5ddd23-7ed8-4ac0-9c5d-12ff3b908053,Malbec,3
7c790e8b-b289-4190-a624-83db79de07af,Sierra Foothills Zinfandel,5
13016d41-00bd-411c-83f5-2b95691696b7,Vitovska acciaio,4
579b62d7-7cc4-4156-9e75-342802319780,Rolha,2
2a62eecd-b0cd-4395-9f8c-7c912a208be2,Soft & Fruity Red,3
b61f83a4-48c5-49a5-aee5-72f7d5221b2a,Cabernet Sauvignon,4
8d43f723-f1e6-42ae-9e08-484403d2f5a3,Châteauneuf-du-Pape,3
4eb7031c-da00-48f4-bc7f-0a1f1eda7cab,Malvasia,5
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Nizza Titon,4
df904a46-c461-4233-9d44-6ac11a8bbddc,Passerina  Terre di Chieti  IGP,4
09f6ca6e-905f-4afd-bab2-d928fe046f18,Bollicina,3
25a04c51-5638-42f0-b2e7-ce49b1c280fc,Pigato Riviera Ligure di Ponente,4
bec96c0b-5b0b-4992-8756-e0d3b704afb5,Vermentino Riviera ligure di Ponente,4
2bb306b3-5e47-40b1-ab05-eee62cafb1b8,Lyric Pinot Noir,4
b0fbc6bd-4b1e-48cd-92f3-f49b7a505941,Paleo,4
568ad4cd-9050-48da-b3b2-ed29d405e477,Pinot Nero,4
bcc4af0f-7f89-4083-86cb-18b605495683,Bourgogne Pinot Noir,4
4eb7031c-da00-48f4-bc7f-0a1f1eda7cab,Bollicina,4
dd7e04c1-987c-4520-9ab5-c90e86b7dfe1,Les Folastries Gewürztraminer,4
b57ea79f-3b3a-4301-af1d-ad8883800bce,Portillo Pinot Noir,3
70c67292-57ce-4012-a939-5e6ddcb499f8,Sauvignon Blanc,5
36fec3ea-e183-491d-b65a-6c7ac90fafa5,Sangiovese Superiore,4
b57ea79f-3b3a-4301-af1d-ad8883800bce,Santa Julia Tinto Dulce,3
dcd16582-14d2-4e00-a024-9b5886d29b29,Cordero con piel de lobo,4
defee34b-7775-4889-b703-92b730d85e70,Terrarosa,4
5ccd8030-047b-432c-a630-d784ab415756,tschiel brut nature,3
df904a46-c461-4233-9d44-6ac11a8bbddc,Angiolo Puccini Organic Rosso Toscana,4
13016d41-00bd-411c-83f5-2b95691696b7,Pinot Grigio,4
826c6abe-7147-4b69-aaea-275fe65b033a,Cavalcaonte Barbera Forlí,5
25a04c51-5638-42f0-b2e7-ce49b1c280fc,Moscato d'Asti,4
f96944e4-6672-4ff4-beed-96d17801d495,Morellino di Scansano DOCG terre di talamo,4
09f6ca6e-905f-4afd-bab2-d928fe046f18,Cabernet d'Anjou,4
fa623b71-bd8f-47f1-b62b-4a83e6432e02,Nectar dei,4
7ab11062-c77b-4254-9f58-a3f852c73eb3,Dos Ladrones,4
d48fd3bd-06e9-4368-97b9-aae545388325,Chardonnay,3
df904a46-c461-4233-9d44-6ac11a8bbddc,Chardonnay Trentino Terresomme ,3
ecc462e1-5041-43ca-94c3-c2bfc9b3215e,Traminer Komjanc,3
2a62eecd-b0cd-4395-9f8c-7c912a208be2,Mcguigan black label Red,5
4313b57d-e3f7-495e-bcfd-ff5c1bf15fcc,Le Bosquet Merlot Pays d'Oc 2018,4
2a62eecd-b0cd-4395-9f8c-7c912a208be2,Casillero del diablo pinot gringo,5
13016d41-00bd-411c-83f5-2b95691696b7,Bourgogne Aligoté,4
4e0cbfe3-8d73-4af4-b09e-f3193d1170a5,Marmajuela,4
76b71bb0-6cc9-4168-8a45-bbafc1e9a256,Sauvignon,4
13016d41-00bd-411c-83f5-2b95691696b7,Cabernet,3
ecc462e1-5041-43ca-94c3-c2bfc9b3215e,No Land Vineyard,3
5ccd8030-047b-432c-a630-d784ab415756,Full of Joy Weissburgunder,3
bc79b0e3-064d-4240-86de-e86499f577e8,3／17 Te Koko,5
7f6dede6-b8b5-4bb6-a1ca-ae58c79c0ea7,Les Fossiles Riesling,4
4a3e010a-0761-48d4-90c1-b2905e0b7b4a,Pinot Gris,3
ce7409cd-2e73-490d-adee-95ed9e8d7b75,Aziano Chianti Classico,5
7f6dede6-b8b5-4bb6-a1ca-ae58c79c0ea7,Le Grand Saumur,3
